===,EVENT_SEQ,EVENT_TYPE,RANK,TIME,DURATION,ITER,MEM,NET,EXTRA
===,21,ITER,2,0.108473,0.000000,11,22976.000000,4256.234375, ===
===,22,FAILURE-CHECK-START,2,0.108525,0.000000,11,22976.000000,4256.234375, ===
===,23,FAILURE-CHECK-STOP,2,0.108590,0.000000,11,22976.000000,4256.234375, ===
===,24,FAILURE-CHECK,2,0.108629,0.000130,11,22976.000000,4256.234375, ===
===,25,CHECKPOINT-START,2,0.108668,0.000000,11,22976.000000,4256.234375, ===
===,26,CHECKPOINT-PRE-NEW,2,0.108727,0.000000,11,22976.000000,160.234375, ===
===,27,CHECKPOINT-POST-NEW,2,0.147403,0.000000,11,37300.000000,4256.234375, ===
===,28,CHECKPOINT-STOP,2,0.147477,0.000000,11,37300.000000,4256.234375, ===
===,29,CHECKPOINT,2,0.147535,0.038890,11,37300.000000,4256.234375, ===
===,30,ITER,2,0.163795,0.000000,12,37300.000000,4272.257812, ===
===,31,ITER,2,0.167789,0.000000,13,37300.000000,4288.281250, ===
===,32,ITER,2,0.171835,0.000000,14,37300.000000,4304.304688, ===
===,33,ITER,2,0.175902,0.000000,15,37304.000000,4320.328125, ===
===,34,ITER,2,0.179909,0.000000,16,37304.000000,4336.351562, ===
===,35,ITER,2,0.183886,0.000000,17,37304.000000,4352.375000, ===
===,36,ITER,2,0.187858,0.000000,18,37304.000000,4368.398438, ===
===,37,ITER,2,0.191865,0.000000,19,37304.000000,4384.421875, ===
===,38,ITER,2,0.196071,0.000000,20,37304.000000,4400.445312, ===
===,39,ITER,2,0.199982,0.000000,21,37304.000000,4416.468750, ===
===,40,FAILURE-CHECK-START,2,0.200028,0.000000,21,37304.000000,4416.468750, ===
===,41,FAILURE-CHECK-STOP,2,0.200085,0.000000,21,37304.000000,4416.468750, ===
===,42,FAILURE-CHECK,2,0.200121,0.000120,21,37304.000000,4416.468750, ===
===,43,CHECKPOINT-START,2,0.200163,0.000000,21,37304.000000,4416.468750, ===
===,44,CHECKPOINT-PRE-NEW,2,0.200206,0.000000,21,37304.000000,320.468750, ===
===,45,CHECKPOINT-POST-NEW,2,0.228529,0.000000,21,45496.000000,4416.468750, ===
===,46,CHECKPOINT-STOP,2,0.228600,0.000000,21,45496.000000,4416.468750, ===
===,47,CHECKPOINT,2,0.228631,0.028492,21,45496.000000,4416.468750, ===
===,48,ITER,2,0.241112,0.000000,22,45496.000000,4432.492188, ===
===,49,ITER,2,0.245000,0.000000,23,45496.000000,4448.515625, ===
===,50,ITER,2,0.248978,0.000000,24,45496.000000,4464.539062, ===
===,51,ITER,2,0.252877,0.000000,25,45496.000000,4480.562500, ===
===,52,ITER,2,0.256796,0.000000,26,45496.000000,4496.585938, ===
===,53,ITER,2,0.260927,0.000000,27,45496.000000,4512.609375, ===
===,54,ITER,2,0.264857,0.000000,28,45496.000000,4528.632812, ===
===,55,ITER,2,0.268755,0.000000,29,45496.000000,4544.656250, ===
===,56,ITER,2,0.272717,0.000000,30,45496.000000,4560.679688, ===
===,57,COMM-ERROR,2,0.282809,0.000000,30,45516.000000,4560.679688, ===
===,58,COMM-ERROR,2,0.286451,0.000000,30,45516.000000,4576.695312, ===
===,59,ITER,2,0.286527,0.000000,31,45516.000000,4576.703125, ===
===,60,FAILURE-CHECK-START,2,0.286571,0.000000,31,45516.000000,4576.703125, ===
===,61,FAILURE-CHECK-STOP,2,0.286631,0.000000,31,45516.000000,4576.703125, ===
===,62,FAILURE-CHECK,2,0.286670,0.000123,31,45516.000000,4576.703125, ===
===,63,FAILURE-DETECT,2,0.286707,0.000000,31,45516.000000,4576.703125, ===
===,64,RESTORE-START,2,0.286938,0.000000,31,45516.000000,4576.703125, ===
===,65,RESTORE-STOP,2,0.292731,0.000000,31,45828.000000,7308.703125, ===
===,66,RESTORE,2,0.292777,0.005868,31,45828.000000,7308.703125, ===
===,67,CHECKPOINT-START,2,0.292817,0.000000,31,45828.000000,7308.703125, ===
===,68,CHECKPOINT-PRE-NEW,2,0.292927,0.000000,31,45828.000000,480.703125, ===
===,69,CHECKPOINT-POST-NEW,2,0.316219,0.000000,31,51972.000000,5940.703125, ===
===,70,CHECKPOINT-STOP,2,0.316266,0.000000,31,51972.000000,5940.703125, ===
===,71,CHECKPOINT,2,0.316291,0.023496,31,51972.000000,5940.703125, ===
